200 5970
-1
33 71 71
58 94 76
15 73 79
37 19 92
2 48 80
64 15 72
36 63 92
33 28 100
99 20 86
16 59 88
75 0 83
50 90 100
24 75 89
62 15 81
61 64 91
72 48 86
94 68 95
25 12 96
63 50 90
29 76 86
6 66 75
82 88 77
98 56 80
60 60 88
47 0 80
30 14 87
82 62 86
67 24 94
52 73 89
40 17 98
67 12 85
64 17 97
24 14 81
31 27 75
68 94 74
82 30 93
22 74 84
77 73 87
46 9 96
53 73 92
98 58 98
14 65 72
80 87 76
25 61 97
51 49 98
63 68 74
5 95 87
57 71 70
33 94 99
82 30 81
36 2 100
78 35 73
18 58 70
22 12 72
7 73 93
69 42 94
8 29 84
86 58 86
44 62 96
25 5 71
90 12 72
39 46 74
76 84 90
89 30 86
53 48 97
97 80 72
3 35 78
78 78 73
73 100 78
36 86 88
49 22 99
26 91 86
8 21 86
50 35 80
94 17 94
56 66 71
96 97 90
44 16 97
20 99 76
93 37 78
89 80 98
83 12 96
71 0 86
81 75 98
8 23 78
78 31 77
46 40 91
97 96 91
65 30 91
85 98 99
24 59 98
97 54 86
84 40 76
13 71 91
23 26 91
91 89 77
47 57 99
18 35 92
83 93 80
0 93 94
42 5 76
29 75 82
29 83 83
19 25 74
83 79 97
2 21 86
33 15 86
81 61 95
84 45 75
29 100 88
25 91 86
82 68 90
55 45 71
67 20 83
16 51 80
74 83 99
16 86 98
89 9 92
99 12 77
33 78 86
93 20 99
27 50 78
91 16 78
32 71 75
84 37 82
29 84 96
42 82 76
60 20 73
32 42 77
30 97 91
7 52 79
87 3 82
51 92 98
43 19 88
51 22 78
66 43 76
43 94 88
43 59 76
69 54 79
91 92 87
39 61 91
28 15 97
11 97 75
58 97 92
15 49 88
39 44 89
66 66 78
38 54 73
3 11 70
26 1 93
32 55 90
13 2 82
82 4 87
93 8 94
47 73 92
59 88 73
26 77 76
85 0 90
41 40 74
34 9 92
34 68 94
4 70 82
80 43 83
47 36 86
91 77 84
93 44 90
14 77 83
1 19 86
69 38 75
12 97 76
77 73 75
54 95 75
43 75 80
36 30 90
15 1 91
100 41 76
50 40 89
48 4 76
23 34 71
69 17 88
44 97 93
34 14 72
60 56 85
75 27 82
79 20 93
56 0 100
91 17 74
58 73 95
5 10 83
1 63 87
1 56 84
98 57 95
99 11 71
66 46 85
80 5 100
51 63 79
63 94 77
86 39 81
68 21 93
34 48 90
-1
2 0 18
3 0 52
4 1 72
4 2 28
7 2 48
7 5 33
8 1 84
9 1 54
9 2 14
9 4 17
10 0 82
11 2 38
11 4 63
11 5 76
11 7 64
11 10 93
12 0 9
12 1 38
12 2 9
12 7 47
12 9 17
12 11 30
13 2 74
13 7 31
13 11 75
13 12 71
14 6 25
14 8 58
14 9 45
14 12 38
15 5 33
15 13 34
16 2 79
16 3 75
16 7 72
16 10 70
16 12 70
16 15 29
17 1 88
17 4 42
17 7 17
17 8 74
17 12 63
17 13 37
17 15 59
17 16 88
18 1 44
18 6 29
18 7 37
18 16 35
18 17 53
19 10 88
19 11 25
20 0 27
20 2 11
20 10 95
20 11 50
20 14 55
21 0 51
21 1 24
21 5 75
21 7 77
21 15 41
21 17 95
21 19 54
21 20 79
22 2 84
22 5 53
22 9 82
22 11 58
22 20 92
22 21 35
23 3 47
23 6 24
23 14 4
23 15 16
24 0 72
24 3 21
24 4 65
24 6 63
24 12 78
24 14 65
24 16 82
24 17 25
24 21 94
24 22 75
25 2 60
25 12 61
25 16 83
25 21 90
26 0 49
26 3 62
26 6 46
26 7 59
26 9 66
26 13 51
26 18 22
26 23 22
27 2 71
27 4 69
27 6 49
27 9 61
27 13 10
27 14 40
27 16 51
27 17 43
27 23 36
27 25 38
28 2 37
28 4 55
28 10 76
28 12 28
28 23 15
28 25 62
28 27 51
29 0 54
29 1 79
29 2 61
29 4 49
29 7 13
29 19 60
29 20 59
29 22 69
29 28 57
30 1 82
30 2 80
30 4 74
30 6 59
30 7 37
30 13 5
30 15 36
30 16 62
30 18 38
30 20 81
30 22 53
30 25 37
30 28 62
30 29 27
31 8 35
31 10 20
31 11 74
31 16 59
31 20 75
31 21 73
31 22 51
31 23 43
31 24 24
31 27 7
32 3 13
32 7 16
32 9 45
32 11 80
32 12 61
32 13 38
32 21 94
32 23 58
33 4 35
33 6 36
33 7 2
33 11 65
33 12 48
33 16 75
33 17 16
33 23 43
33 24 31
33 27 36
33 29 13
33 31 34
34 1 10
34 4 80
34 8 80
34 9 62
34 10 94
34 11 18
34 12 47
34 13 79
34 18 44
34 19 42
34 21 15
34 26 34
34 27 70
34 31 77
34 32 91
35 3 46
35 4 82
35 5 23
35 7 49
35 10 30
35 12 73
35 13 25
35 16 39
35 20 84
35 24 46
35 30 23
35 31 22
35 33 51
36 8 94
36 15 56
36 16 72
36 17 62
36 21 61
36 27 67
36 31 70
36 32 60
37 0 44
37 2 62
37 6 42
37 7 62
37 8 57
37 10 73
37 12 53
37 15 25
37 17 80
37 25 75
37 28 25
37 35 43
38 13 17
38 15 46
38 26 64
38 28 64
38 30 21
38 33 23
38 35 41
38 37 71
39 0 20
39 1 21
39 3 56
39 8 70
39 12 29
39 17 67
39 20 47
39 23 14
39 25 63
39 26 31
39 31 57
39 34 25
39 35 51
40 1 53
40 3 72
40 5 54
40 8 38
40 14 37
40 16 10
40 19 71
40 22 2
40 23 38
40 25 80
40 30 55
40 31 53
40 33 73
41 1 52
41 3 51
41 4 20
41 5 70
41 11 43
41 12 14
41 16 80
41 24 72
41 29 54
41 31 69
41 32 51
41 33 41
41 34 61
42 5 73
42 7 75
42 9 69
42 14 29
42 17 93
42 18 40
42 20 76
42 22 35
42 26 25
42 27 64
42 29 80
42 30 76
42 32 92
42 35 57
42 37 14
42 38 85
43 5 60
43 7 33
43 8 84
43 9 9
43 10 78
43 12 14
43 15 48
43 16 69
43 19 15
43 25 47
43 26 57
43 33 34
43 34 54
43 37 53
43 39 30
44 1 45
44 2 43
44 3 33
44 8 56
44 10 54
44 12 37
44 18 12
44 21 49
44 25 40
44 33 29
44 34 48
44 37 35
44 39 24
44 41 40
44 42 47
45 2 48
45 3 55
45 5 53
45 6 27
45 12 39
45 20 57
45 21 27
45 27 44
45 28 12
45 32 66
45 33 52
45 34 26
45 36 41
45 38 61
45 39 11
46 4 47
46 13 98
46 20 29
46 22 100
46 23 65
46 24 103
46 26 83
46 28 51
46 33 72
46 36 27
46 42 75
47 10 73
47 13 56
47 14 8
47 17 67
47 20 51
47 23 11
47 24 71
47 31 54
47 36 35
47 39 4
47 45 6
48 1 25
48 8 99
48 11 17
48 15 60
48 17 82
48 21 49
48 22 75
48 23 43
48 25 80
48 29 77
48 32 80
48 33 67
48 39 29
48 40 74
48 43 33
48 46 28
49 0 63
49 1 68
49 2 79
49 3 46
49 5 23
49 7 49
49 10 30
49 11 68
49 13 25
49 16 39
49 25 54
49 26 32
49 34 65
49 44 36
50 3 17
50 5 30
50 9 60
50 10 39
50 12 73
50 14 66
50 15 58
50 26 75
50 30 32
50 32 16
50 34 97
50 35 53
50 36 73
50 37 81
50 40 83
50 44 49
51 3 44
51 5 24
51 6 50
51 8 25
51 15 14
51 18 21
51 31 22
51 33 47
51 35 6
51 43 59
51 44 30
51 46 94
51 47 41
52 0 19
52 3 43
52 4 18
52 17 46
52 18 45
52 21 70
52 27 59
52 33 33
52 34 61
52 35 69
52 38 56
52 41 8
52 42 68
52 44 34
52 46 39
52 47 41
52 49 69
52 50 58
53 4 41
53 8 77
53 10 54
53 11 82
53 17 3
53 19 64
53 20 56
53 22 87
53 23 61
53 30 45
53 32 2
53 41 53
53 44 47
53 46 84
53 47 68
53 52 46
54 1 55
54 4 25
54 5 81
54 15 69
54 21 76
54 39 46
54 45 56
54 47 50
54 48 33
54 50 76
54 52 18
55 0 46
55 1 53
55 6 39
55 10 42
55 12 55
55 13 27
55 24 47
55 26 23
55 30 30
55 36 56
55 37 32
55 40 33
55 44 19
55 46 83
55 49 17
55 54 69
56 0 48
56 1 82
56 2 44
56 4 19
56 8 91
56 9 31
56 13 55
56 14 63
56 20 37
56 27 59
56 39 62
56 42 92
56 46 66
56 48 69
56 53 22
57 0 54
57 4 84
57 8 40
57 9 70
57 12 64
57 16 12
57 19 59
57 21 30
57 29 61
57 32 76
57 33 63
57 37 17
57 55 23
57 56 83
58 1 34
58 2 31
58 4 44
58 8 69
58 9 28
58 11 28
58 12 23
58 23 16
58 29 45
58 33 37
58 38 53
58 39 14
58 42 43
58 47 15
58 51 43
58 53 54
58 55 32
58 56 48
59 2 68
59 4 48
59 6 59
59 7 24
59 11 88
59 13 38
59 14 69
59 21 100
59 22 89
59 25 10
59 31 40
59 32 9
59 36 69
59 38 21
59 43 56
59 45 73
59 50 11
59 53 7
59 57 80
60 1 88
60 3 53
60 4 95
60 11 87
60 13 28
60 14 59
60 15 40
60 17 65
60 26 50
60 30 23
60 31 26
60 33 60
60 38 44
60 40 46
60 42 75
60 54 103
60 55 36
61 6 17
61 11 45
61 12 32
61 13 38
61 22 59
61 26 45
61 28 29
61 29 29
61 31 38
61 34 56
61 35 45
61 39 30
61 40 60
61 41 31
61 42 57
61 43 20
61 51 40
61 52 24
61 57 48
62 0 44
62 2 61
62 4 82
62 7 70
62 13 70
