200 13930
-1
78 46 134
77 67 128
18 28 79
81 42 72
32 59 74
3 15 111
37 67 93
51 86 120
13 18 75
40 52 105
25 18 70
96 74 84
46 87 134
41 11 114
100 65 111
28 26 94
8 73 96
37 48 90
42 65 82
40 91 130
2 38 140
15 25 94
92 57 125
92 11 111
5 58 96
90 2 99
39 53 111
65 81 118
100 30 134
69 24 129
10 26 93
25 74 115
41 81 102
36 1 115
68 87 123
76 34 93
16 65 121
5 81 135
32 31 134
22 68 83
56 4 112
66 99 70
28 79 125
66 1 132
56 54 122
36 27 89
1 62 88
56 68 75
69 1 125
61 36 101
65 21 89
11 47 134
79 77 92
100 75 101
3 51 88
29 60 89
83 4 103
52 44 131
66 25 82
18 8 116
97 59 89
100 94 131
83 81 113
9 78 134
92 65 82
70 76 100
90 84 70
77 62 75
30 40 84
5 21 84
70 7 107
80 36 81
59 77 138
63 41 111
21 72 133
24 16 84
0 79 92
40 23 75
43 90 95
71 24 137
59 48 88
66 25 99
39 81 106
11 87 93
38 7 123
72 83 77
54 22 72
94 88 106
31 80 125
31 31 74
58 77 80
72 17 130
60 96 83
1 24 130
48 23 99
21 66 123
30 38 133
59 47 90
84 6 109
99 20 104
53 40 127
6 77 139
42 74 95
99 64 96
39 21 86
50 7 96
24 98 138
82 93 134
56 0 120
6 44 132
73 22 102
24 3 132
51 49 117
88 41 101
96 66 112
88 85 116
13 90 109
75 57 129
86 10 97
82 78 132
82 79 87
86 22 107
17 98 99
18 7 93
81 88 129
9 51 122
19 24 112
95 22 88
72 8 125
88 42 95
50 3 115
23 22 102
63 10 104
22 27 120
80 95 87
23 63 107
55 56 118
50 42 102
31 37 78
80 29 118
48 51 89
68 55 79
27 41 137
75 54 136
54 74 97
24 21 121
39 51 87
24 49 134
43 26 93
37 31 140
65 9 129
70 26 140
20 84 111
40 90 131
8 61 114
79 21 136
57 16 94
84 92 79
47 30 123
10 46 105
25 21 101
9 8 135
44 49 132
35 99 114
62 71 73
11 55 103
3 44 95
11 5 94
100 56 87
42 2 84
48 65 135
14 88 137
9 17 76
22 35 114
38 0 126
91 10 73
73 90 70
43 8 90
21 26 99
97 91 128
78 6 95
43 20 132
81 92 138
72 65 103
53 84 115
95 14 109
90 96 102
82 7 72
40 93 127
46 76 84
18 79 82
84 92 112
70 34 129
42 46 86
91 72 125
86 24 135
89 55 134
64 70 108
20 21 75
38 62 94
-1
1 0 21
2 1 70
3 1 25
3 2 64
4 0 47
4 1 45
4 3 51
5 0 81
5 1 90
5 4 52
6 0 46
6 1 40
6 3 50
6 5 62
7 1 32
7 2 66
7 3 53
7 4 33
7 5 85
7 6 23
8 0 70
8 1 80
8 2 11
8 3 72
8 4 45
8 5 10
8 7 77
9 0 38
9 1 39
9 3 42
9 5 52
10 0 59
10 1 71
10 3 60
10 4 41
10 7 72
10 8 12
10 9 37
11 0 33
11 1 20
11 2 90
11 6 59
11 8 100
11 9 60
11 10 90
12 0 52
12 2 65
12 4 31
12 5 83
12 6 21
12 7 5
12 8 76
12 9 35
12 10 72
12 11 51
13 1 66
13 2 28
13 3 50
13 4 48
13 5 38
13 6 56
13 7 75
13 8 28
13 9 41
13 10 17
14 0 29
14 1 23
14 4 68
14 5 109
14 6 63
14 7 53
14 8 98
14 9 61
14 10 88
14 13 79
15 0 53
15 1 63
15 2 10
15 3 55
15 4 33
15 7 64
15 8 17
15 9 28
15 10 8
15 11 83
15 14 81
16 0 75
16 1 69
16 4 27
16 7 44
16 8 55
16 9 38
16 10 57
16 11 88
16 13 70
16 15 51
17 0 41
17 1 44
17 2 27
17 3 44
17 4 12
17 5 47
17 6 19
17 8 38
17 9 5
17 10 32
17 13 37
18 0 40
18 1 35
18 4 11
18 5 63
18 7 22
18 8 55
18 9 13
18 10 49
18 12 22
18 14 58
18 15 41
18 17 17
19 1 44
19 2 66
19 3 63
19 4 32
19 5 84
19 6 24
19 7 12
19 8 77
19 9 39
19 11 58
19 12 7
19 13 80
19 14 65
20 0 76
20 1 80
20 3 79
20 5 23
20 8 22
20 9 40
20 10 30
20 11 100
20 12 65
20 17 36
20 18 48
20 19 65
21 0 66
21 1 74
21 3 68
21 4 38
21 5 15
21 6 47
21 8 7
21 9 36
21 10 12
21 11 94
21 12 69
21 13 29
21 14 93
21 15 13
21 16 48
21 17 31
21 18 48
21 19 70
21 20 18
22 0 17
22 1 18
22 3 18
22 4 60
22 6 55
22 7 50
22 9 52
22 10 77
22 11 17
22 12 54
22 13 68
22 14 11
22 17 55
22 18 50
22 19 62
22 20 91
23 1 57
23 4 76
23 6 78
23 7 85
23 9 66
23 10 67
23 11 63
23 13 51
23 14 54
23 15 65
23 17 66
23 18 73
23 20 93
23 21 78
24 0 73
24 1 72
24 3 77
24 4 27
24 5 43
24 6 33
24 9 35
24 10 44
24 11 92
24 12 50
24 13 59
24 16 15
24 17 33
24 18 37
24 19 48
24 21 34
24 22 87
24 23 98
25 0 45
25 1 66
25 2 76
25 3 41
25 4 81
25 5 87
25 9 70
25 10 66
25 13 49
25 15 66
25 18 79
25 20 95
25 22 55
25 23 9
26 0 39
26 2 32
26 3 43
26 4 9
26 7 35
26 8 43
26 9 1
26 10 37
26 12 34
26 13 42
26 15 29
26 17 5
26 18 12
26 21 36
26 22 53
26 23 67
26 24 34
26 25 72
