300 13455
-1
99 97 122
50 84 99
39 18 137
9 47 129
20 38 131
13 99 123
56 49 88
65 45 89
9 73 118
0 63 90
92 99 76
49 49 138
29 42 73
100 2 98
71 27 96
51 26 97
18 41 116
17 63 77
78 98 105
57 46 77
12 48 100
91 39 135
8 87 124
78 35 86
13 55 89
30 83 125
18 22 71
31 89 81
1 6 112
98 5 75
80 98 97
4 56 128
51 99 134
90 76 107
17 10 134
19 71 86
42 7 90
84 45 138
89 38 82
97 97 136
19 55 140
68 86 108
55 77 113
19 46 127
5 55 88
22 50 72
35 99 73
98 7 130
47 19 130
33 52 118
26 1 85
58 85 73
45 73 85
53 37 108
45 75 72
58 23 84
56 67 92
90 10 112
91 55 130
49 39 98
4 73 83
22 51 112
29 39 89
93 50 77
61 55 75
8 73 141
30 86 118
16 10 90
51 21 136
90 17 118
59 52 99
16 45 110
52 49 89
98 31 81
72 65 87
88 52 76
96 67 84
19 81 84
69 31 118
51 94 76
21 59 83
20 91 122
89 87 135
13 66 109
69 72 127
10 54 105
23 39 123
34 89 131
55 70 87
1 37 87
84 72 71
62 81 100
77 62 133
11 71 93
48 33 70
32 22 132
95 39 85
60 25 124
22 26 87
54 76 104
5 65 91
69 89 132
69 39 78
87 46 111
77 84 120
72 57 84
31 80 129
8 18 101
42 20 73
79 12 75
54 70 73
98 31 113
8 87 100
35 80 93
18 13 83
30 49 110
99 79 127
55 53 89
80 35 130
61 6 71
90 27 103
16 89 87
43 42 139
22 43 108
51 17 105
81 94 135
97 67 101
91 46 89
10 7 105
24 7 100
8 83 83
69 4 117
79 71 125
75 100 72
34 53 127
16 30 79
75 88 109
65 36 113
65 69 108
34 94 109
48 75 138
80 76 137
10 29 88
26 83 111
82 16 96
50 28 99
53 63 84
45 96 80
18 46 105
57 75 129
29 35 90
89 54 100
92 13 135
73 60 91
32 5 138
18 53 109
100 80 85
55 10 122
77 29 129
88 58 136
12 32 115
44 93 98
76 97 70
0 50 84
45 6 124
36 49 70
97 21 130
55 30 123
3 5 109
4 1 77
90 78 132
60 58 120
45 60 109
54 51 82
55 11 86
28 96 96
74 20 115
73 39 121
31 26 119
32 6 134
100 6 129
93 78 77
8 27 93
26 48 127
44 13 107
93 79 71
42 58 103
55 77 124
30 82 84
22 54 113
95 71 125
22 70 93
54 16 109
42 20 121
25 66 101
26 34 82
66 62 122
11 22 81
32 27 75
89 35 101
90 80 84
24 61 75
37 50 132
2 82 139
59 7 140
40 27 73
25 14 103
16 60 114
47 4 114
35 96 138
71 27 79
45 17 76
77 74 107
24 77 73
82 15 97
92 17 98
96 18 112
59 56 96
82 21 135
92 55 84
85 64 121
80 43 106
3 95 71
92 13 132
43 46 109
0 59 101
19 12 108
5 88 122
25 90 124
69 72 94
83 19 111
88 65 130
6 84 132
42 96 71
71 48 97
60 100 122
32 19 132
91 27 115
24 64 103
5 60 111
16 60 113
100 65 98
42 27 114
42 53 80
19 27 82
8 35 80
100 7 105
92 85 90
4 100 122
23 39 80
62 15 86
65 32 74
85 55 113
77 13 119
57 63 107
33 61 129
29 90 119
3 92 107
77 9 119
60 13 73
70 67 95
23 51 137
44 9 136
13 9 86
85 82 99
96 82 109
7 27 70
3 93 128
36 57 90
40 79 100
58 68 114
22 48 101
10 51 75
93 32 86
94 68 121
8 70 107
60 61 84
32 48 104
50 29 90
24 57 131
44 21 83
41 75 125
71 9 111
8 70 97
77 69 96
9 6 125
99 2 83
92 90 80
89 34 126
63 94 133
98 22 73
35 51 82
21 25 141
96 84 102
85 72 124
84 25 109
2 53 85
70 14 74
53 80 96
59 9 122
-1
3 0 102
4 1 54
4 2 27
5 0 86
5 4 61
6 2 35
6 5 65
8 1 42
9 2 59
9 3 18
10 3 97
10 7 60
10 8 86
10 9 98
11 0 69
11 7 16
11 10 65
12 0 89
12 4 9
12 10 84
13 3 101
13 4 87
13 9 117
14 0 75
14 2 33
14 5 92
14 8 77
14 9 79
14 10 75
14 13 38
15 1 58
15 4 33
15 7 23
15 9 63
15 10 83
15 11 23
15 13 54
15 14 20
16 14 54
17 5 36
17 7 51
17 8 12
17 12 24
17 15 50
18 0 21
18 3 85
18 4 83
18 9 85
18 10 14
18 11 56
18 13 98
18 14 71
18 15 76
18 16 82
19 0 66
19 1 38
19 4 37
19 5 68
19 8 55
19 9 59
19 11 8
19 13 61
19 16 39
19 18 56
20 4 12
20 15 44
20 16 9
21 0 58
21 1 60
21 4 71
21 12 62
21 13 38
22 0 91
22 2 75
22 5 13
22 7 70
23 1 56
23 3 70
23 16 60
23 17 67
23 19 23
24 0 95
24 5 44
24 13 101
24 18 77
25 0 70
25 14 69
25 16 43
25 17 23
25 19 45
25 22 22
26 1 69
26 3 26
26 4 16
26 6 46
26 11 41
26 17 41
26 18 96
26 19 45
26 22 65
27 4 52
27 7 55
27 14 73
27 16 49
27 19 50
27 24 38
28 0 133
28 5 93
28 6 69
28 11 64
28 13 99
28 16 38
28 20 43
28 21 95
28 24 50
28 25 82
28 26 23
29 1 92
29 6 60
29 7 51
29 16 87
29 19 57
30 3 87
30 6 54
30 8 75
30 15 77
30 16 84
30 17 72
30 19 56
30 26 98
30 28 121
30 29 94
31 0 103
31 3 10
31 4 24
31 9 8
31 14 73
31 15 55
31 16 20
31 18 85
31 19 53
31 21 88
31 24 9
31 27 42
31 28 50
31 30 86
32 0 48
32 5 38
32 7 55
32 13 108
32 15 73
32 22 44
32 25 26
33 0 22
33 3 86
33 4 79
33 5 80
33 7 39
33 16 80
33 22 82
33 23 42
33 24 79
33 29 71
33 31 88
34 1 81
34 2 23
34 3 37
34 5 89
34 7 59
34 16 31
34 17 53
34 19 53
34 22 77
34 23 65
34 28 16
34 31 47
35 2 56
35 7 52
35 11 37
35 24 17
35 25 16
35 33 71
35 34 61
36 2 11
36 5 96
36 7 44
36 10 104
36 11 42
36 21 58
36 24 56
36 26 28
36 30 98
36 32 92
37 0 54
37 5 89
37 6 28
37 7 19
37 11 35
37 17 69
37 19 27
37 21 9
37 27 68
37 29 42
37 31 80
37 32 63
37 34 75
37 36 56
38 2 53
38 3 80
38 6 34
38 8 87
38 19 32
38 22 94
38 27 77
38 28 93
38 34 77
39 3 101
39 5 84
39 12 87
39 19 64
39 20 98
39 22 89
39 24 93
39 28 132
39 32 46
39 33 22
39 35 82
39 36 105
40 5 44
40 13 96
40 16 14
40 17 8
40 23 62
40 24 6
40 35 16
40 36 53
41 1 18
41 3 70
41 4 67
41 12 58
41 13 89
41 21 52
41 23 51
41 30 16
41 32 21
41 33 24
41 34 91
41 36 83
41 40 57
42 0 48
42 2 61
42 3 54
42 5 47
42 6 28
42 11 28
42 14 52
42 15 51
42 16 51
42 17 40
42 18 31
42 21 52
42 23 47
42 24 47
42 25 25
42 26 66
42 29 83
42 34 77
42 35 36
42 36 71
42 37 43
42 38 51
42 39 46
42 41 15
43 1 49
43 4 8
43 15 37
43 17 17
43 23 60
43 25 38
43 28 43
43 30 80
43 32 61
43 36 45
43 37 65
43 38 70
43 39 93
43 41 63
44 0 102
44 8 18
44 11 44
44 15 54
44 17 14
44 22 32
44 23 75
44 33 87
44 35 21
44 38 85
44 43 16
45 0 90
45 5 49
45 7 43
45 9 25
45 11 27
45 17 13
45 19 35
45 21 69
45 23 57
45 27 40
45 29 88
45 33 72
45 35 21
45 41 58
46 0 64
46 3 58
46 7 61
46 8 36
46 12 57
46 14 80
46 15 74
46 26 78
46 29 113
46 32 16
46 33 59
46 34 90
46 35 32
46 38 81
46 45 50
47 2 60
47 3 97
47 5 125
47 6 59
47 8 110
47 9 112
47 10 92
47 13 5
47 16 86
47 18 93
47 24 97
47 29 2
47 34 81
47 42 82
47 43 88
47 45 87
47 46 111
48 0 93
48 1 65
48 6 31
48 7 31
48 12 29
48 14 25
48 16 36
48 18 84
48 24 49
48 26 29
48 30 85
48 31 56
48 32 80
48 33 71
48 34 31
48 35 59
48 36 13
48 46 80
49 0 79
49 2 34
49 3 24
49 9 34
49 10 75
49 17 19
49 18 64
49 23 48
49 27 37
49 28 56
49 29 80
49 36 45
49 41 48
49 47 79
49 48 35
50 8 73
50 11 53
50 18 110
50 19 54
50 25 82
50 26 22
50 29 72
50 31 59
50 33 98
50 39 119
50 42 81
50 44 57
50 45 49
50 47 72
51 0 42
51 1 8
51 7 40
51 9 62
51 11 37
51 14 59
51 16 59
51 22 50
51 24 54
51 33 33
51 41 10
51 42 8
51 43 55
51 46 26
51 47 87
52 0 59
52 1 12
52 3 44
52 4 43
52 6 26
52 12 34
52 14 52
52 18 41
52 19 29
52 24 36
52 26 57
52 44 43
53 1 47
53 2 23
53 4 33
53 11 12
53 12 24
53 18 65
53 19 9
53 22 67
53 32 62
53 42 40
53 44 51
53 45 33
53 47 54
53 49 25
54 4 44
54 8 36
54 15 49
54 16 43
54 18 40
54 20 42
54 22 38
54 24 37
54 26 59
54 36 68
54 37 49
54 38 57
54 47 86
54 52 2
55 0 84
55 4 40
55 6 26
55 13 46
55 15 7
55 25 66
55 34 43
55 38 34
55 47 43
55 50 38
55 54 53
56 0 52
56 1 18
56 7 23
56 8 47
56 10 48
56 13 78
56 20 47
56 23 38
56 24 44
56 25 30
56 27 33
56 29 74
56 38 43
56 40 38
56 51 18
56 53 30
56 54 13
57 7 43
57 10 89
57 11 56
57 12 68
57 18 88
57 19 48
57 24 89
57 25 94
57 26 72
57 32 97
57 40 84
57 41 79
57 47 8
57 52 77
57 54 79
57 56 66
58 1 50
58 2 63
58 5 89
58 11 42
58 15 49
58 16 74
58 18 44
58 19 35
58 25 67
58 28 102
58 32 59
58 33 21
58 40 72
58 41 38
58 43 72
58 44 86
58 45 69
58 46 71
58 47 48
58 49 58
58 50 84
58 54 50
58 57 45
59 1 45
59 2 23
59 3 40
59 4 29
59 7 17
59 10 73
59 13 63
59 16 31
59 22 63
59 25 47
59 26 35
59 28 58
59 31 48
59 32 60
59 34 43
59 37 35
59 39 75
59 41 50
59 46 61
59 48 20
59 52 34
59 54 36
59 55 18
59 57 50
60 0 97
60 2 65
60 3 26
60 4 38
60 5 27
60 10 91
60 13 119
60 14 81
60 17 16
60 19 59
60 20 26
60 22 14
60 24 20
60 28 67
60 29 116
60 38 91
60 40 23
60 41 65
60 44 18
60 45 29
60 47 114
60 51 55
60 52 41
60 55 73
60 57 106
61 5 48
61 7 43
61 9 25
61 17 13
61 20 10
61 24 9
61 25 32
61 28 49
61 29 88
61 31 18
61 32 56
61 34 41
61 38 68
61 42 42
61 43 5
61 44 17
61 45 1
61 48 40
61 52 31
61 53 34
61 55 45
61 57 79
62 3 21
62 6 28
62 8 39
62 15 25
62 16 11
62 19 28
62 21 62
62 22 52
62 26 20
62 28 43
62 29 76
62 31 30
62 36 34
62 38 60
62 39 89
62 40 18
62 42 46
62 45 13
62 48 26
62 53 24
62 55 33
62 56 38
62 58 64
62 59 20
63 1 54
63 3 84
63 11 44
63 13 48
63 14 31
63 15 48
63 18 50
63 33 26
63 36 66
63 38 12
63 40 74
63 49 60
63 51 49
63 54 54
63 57 40
63 58 5
64 0 56
64 1 31
64 7 10
64 12 34
64 13 65
64 14 29
64 16 45
64 21 34
64 22 61
64 23 26
64 25 41
64 28 77
64 29 62
64 30 47
64 31 57
64 34 62
64 36 51
64 38 32
64 39 55
