100 3465
-1
24 19 73
36 47 76
56 73 88
83 31 100
94 17 99
84 32 87
77 75 72
38 29 97
42 52 93
10 36 74
83 74 83
69 49 93
11 99 77
46 91 92
50 68 75
32 88 85
22 45 76
34 12 73
31 12 78
44 78 100
27 91 80
0 95 96
84 75 73
8 15 93
61 67 70
7 100 72
24 11 84
1 65 79
51 21 78
15 70 94
53 46 75
61 94 95
99 40 70
29 17 77
40 49 70
74 11 77
57 9 75
0 86 97
42 68 96
31 39 82
91 14 73
63 95 77
10 25 80
77 88 71
72 12 87
64 37 95
4 14 93
53 81 95
92 76 92
47 88 97
13 62 77
41 97 83
87 73 78
27 15 94
82 94 88
7 6 70
83 91 70
60 88 77
42 37 93
3 45 94
74 35 90
8 31 85
2 30 93
32 64 75
16 100 76
71 12 86
98 100 100
32 47 82
32 59 97
30 41 82
34 95 73
1 19 71
76 95 81
9 92 73
21 52 77
76 24 94
89 4 83
55 42 72
97 42 84
47 73 96
63 63 89
16 46 89
63 19 80
61 23 93
73 17 96
29 16 70
40 74 79
34 16 99
20 54 81
77 24 83
30 53 74
45 76 81
59 51 82
73 32 71
54 72 71
66 21 81
78 35 93
20 59 77
38 73 89
32 82 91
-1
1 0 30
2 0 62
3 0 60
3 1 49
3 2 49
4 0 70
4 3 17
5 0 61
5 2 49
5 4 18
6 0 77
6 2 21
6 4 60
6 5 43
7 0 17
7 1 18
7 2 47
7 3 45
7 5 46
7 6 60
8 0 37
8 1 7
8 2 25
8 4 62
8 5 46
8 6 41
8 7 23
9 0 22
9 1 28
9 2 59
9 5 74
9 6 77
9 7 28
9 8 35
10 0 80
10 1 54
10 3 43
10 4 58
10 5 42
10 6 6
10 7 63
10 8 46
10 9 82
11 0 54
11 1 33
11 4 40
11 5 22
11 6 27
11 8 27
11 9 60
11 10 28
12 0 81
12 1 57
12 2 51
12 3 99
12 4 116
12 5 99
12 7 75
12 10 76
13 0 75
13 1 45
13 2 20
13 4 88
13 5 70
13 6 34
